Elapsed time,192.168.5.50 Disks I/O,192.168.5.50 Network I/O
14:57:08.0,-1.0,142160.0
14:57:09.0,-1.0,163079.0
14:57:10.0,-1.0,143610.0
14:57:11.0,-1.0,205941.0
14:57:12.0,-1.0,164189.0
14:57:13.0,-1.0,141616.0
14:57:14.0,-1.0,174889.0
14:57:15.0,-1.0,191232.0
14:57:16.0,-1.0,163220.0
14:57:17.0,-1.0,166556.0
14:57:18.0,-1.0,186381.0
14:57:19.0,-0.968,131018.0
14:57:20.0,-1.0,122411.0
14:57:21.0,-1.0,1.6746356E7
14:57:22.0,-1.0,2.2928459E7
14:57:23.0,-0.992,7375655.0
14:57:24.0,-1.0,1035774.0
14:57:26.0,-1.0,136853.0
14:57:27.0,-1.0,136497.0
14:57:28.0,-1.0,155290.0
14:57:29.0,-1.0,155672.0
14:57:30.0,-1.0,174703.0
14:57:31.0,-1.0,143584.0
14:57:32.0,-1.0,173666.0
14:57:33.0,-1.0,163377.0
14:57:34.0,-1.0,153018.0
14:57:35.0,-1.0,130949.0
14:57:36.0,-1.0,153509.0
14:57:37.0,-1.0,130259.0
