Elapsed time,192.168.5.50 Disks I/O,192.168.5.50 Network I/O
20:07:31.0,-0.992,3944606.0
20:07:32.0,-0.96,955906.0
20:07:33.0,-0.968,1.1062291E7
20:07:34.0,-0.936,311909.0
20:07:35.0,-0.447,1889134.0
20:07:36.0,-0.952,356421.0
20:07:37.0,-0.928,251097.0
20:07:38.0,-1.0,8800296.0
20:07:39.0,-1.0,326845.0
20:07:40.0,-0.88,267142.0
20:07:41.0,-1.0,230698.0
20:07:42.0,-1.0,1.2379787E7
20:07:43.0,-1.0,5159073.0
20:07:44.0,-1.0,510948.0
20:07:45.0,-0.576,9215813.0
20:07:46.0,-1.0,7780804.0
20:07:47.0,-1.0,482627.0
20:07:48.0,-1.0,7021427.0
20:07:49.0,-0.984,1495389.0
20:07:50.0,-0.688,1864253.0
20:07:51.0,-1.0,7521762.0
20:07:52.0,-1.0,9849368.0
20:07:53.0,-1.0,3730474.0
20:07:54.0,-1.0,408710.0
20:07:55.0,-0.968,1.6592662E7
20:07:56.0,-1.0,562630.0
20:07:57.0,-0.992,1.7092197E7
20:07:58.0,-1.0,641293.0
20:07:59.0,-1.0,9574726.0
20:08:00.0,-0.936,404546.0
20:08:01.0,-1.0,1.7112198E7
20:08:02.0,-1.0,545324.0
20:08:03.0,-1.0,6204630.0
20:08:04.0,-0.984,1.345622E7
20:08:05.0,-1.0,864233.0
20:08:06.0,-0.48,1.4928262E7
20:08:07.0,-0.912,2038559.0
20:08:08.0,-1.0,6074985.0
20:08:09.0,-1.0,1143191.0
20:08:10.0,-0.992,1144110.0
20:08:11.0,-0.663,3492553.0
20:08:12.0,-1.0,1.1661274E7
20:08:13.0,-0.992,2658883.0
20:08:14.0,-1.0,9427588.0
20:08:15.0,-1.0,747100.0
20:08:16.0,-0.96,1.7460415E7
20:08:17.0,-1.0,474655.0
20:08:18.0,-0.888,1.6793443E7
20:08:19.0,-1.0,731084.0
20:08:20.0,-1.0,8139198.0
20:08:21.0,-0.896,8684365.0
20:08:22.0,-1.0,514083.0
20:08:23.0,-0.992,1.3015797E7
20:08:24.0,-1.0,571082.0
20:08:25.0,-0.984,1.6943661E7
20:08:26.0,-0.808,777190.0
20:08:27.0,0.472,1.7162063E7
20:08:28.0,-0.8,3853517.0
20:08:29.0,-0.64,6408937.0
20:08:30.0,-0.439,7247256.0
20:08:31.0,-0.832,1.033693E7
20:08:32.0,-0.256,5775301.0
20:08:33.0,-0.8,511403.0
20:08:34.0,-0.384,1.3093158E7
20:08:35.0,-0.624,535832.0
20:08:36.0,-0.968,1.4593034E7
20:08:37.0,-0.744,1787526.0
20:08:38.0,-1.0,5865639.0
20:08:39.0,-1.0,1022030.0
20:08:40.0,-0.984,1285558.0
20:08:41.0,-0.952,3389825.0
20:08:42.0,-0.447,493182.0
20:08:43.0,-1.0,1.1243808E7
20:08:44.0,-1.0,2340741.0
20:08:45.0,-1.0,666042.0
20:08:46.0,-0.976,9297263.0
20:08:47.0,-0.736,6667961.0
20:08:48.0,-1.0,1.1499883E7
20:08:49.0,-0.976,5417344.0
20:08:50.0,-0.984,1.1914154E7
20:08:51.0,-1.0,8130268.0
20:08:52.0,-0.656,553236.0
20:08:53.0,-1.0,8867139.0
20:08:54.0,-1.0,4068223.0
20:08:55.0,-1.0,9817649.0
20:08:56.0,-1.0,1.6686845E7
20:08:57.0,-0.992,444273.0
20:08:58.0,-1.0,1.7147626E7
20:08:59.0,-1.0,3427411.0
20:09:00.0,-1.0,6889339.0
20:09:01.0,-0.984,1.7185465E7
20:09:03.0,-1.0,598567.0
20:09:04.0,-0.864,5986969.0
20:09:05.0,-0.984,1.3300529E7
20:09:06.0,-0.992,660119.0
20:09:07.0,-1.0,1.4683668E7
20:09:08.0,-0.984,1750662.0
20:09:09.0,-0.888,5535694.0
20:09:10.0,-1.0,756748.0
20:09:11.0,-0.976,1105991.0
20:09:12.0,-1.0,3316437.0
20:09:13.0,-0.928,1.1321429E7
20:09:14.0,10.432,2451381.0
20:09:15.0,56.592,880864.0
20:09:16.0,74.792,9347336.0
20:09:17.0,96.056,691183.0
20:09:18.0,48.736,668424.0
20:09:19.0,19.296,625028.0
20:09:20.0,-0.832,1.7735977E7
20:09:21.0,-1.0,1023015.0
20:09:22.0,-0.872,1.7025E7
20:09:23.0,-0.912,740952.0
20:09:24.0,-1.0,8079477.0
20:09:25.0,-1.0,8911854.0
20:09:26.0,-1.0,5982783.0
20:09:27.0,-1.0,7935770.0
20:09:28.0,-0.896,1.2041522E7
20:09:29.0,-0.984,5497050.0
20:09:30.0,-1.0,1.7353792E7
20:09:31.0,-1.0,782398.0
20:09:32.0,-1.0,9799639.0
20:09:33.0,-1.0,1345322.0
20:09:34.0,-1.0,1.6655887E7
20:09:35.0,-1.0,6250675.0
20:09:36.0,-1.0,1057369.0
20:09:37.0,-1.0,1.3211296E7
20:09:38.0,-1.0,1.4681579E7
20:09:39.0,-1.0,1919374.0
20:09:40.0,-1.0,5812073.0
20:09:41.0,-1.0,732492.0
20:09:42.0,-1.0,965602.0
20:09:43.0,-0.984,1239956.0
20:09:44.0,-1.0,3351528.0
20:09:45.0,-1.0,1.1453709E7
20:09:46.0,-0.984,2518022.0
20:09:47.0,-0.968,9220738.0
20:09:48.0,-1.0,539037.0
20:09:49.0,-0.616,1.7267784E7
20:09:50.0,-0.696,672938.0
20:09:51.0,-1.0,1.7002698E7
20:09:52.0,-1.0,532592.0
20:09:53.0,-0.968,8068960.0
20:09:54.0,-0.992,8821006.0
20:09:55.0,-0.592,515421.0
20:09:56.0,-1.0,1.3257642E7
20:09:57.0,-0.608,1.6891203E7
20:09:58.0,-1.0,554286.0
20:09:59.0,-1.0,1.7197181E7
20:10:00.0,-0.952,560445.0
20:10:01.0,-0.952,9771368.0
20:10:02.0,-1.0,565270.0
20:10:03.0,-1.0,1.7120132E7
20:10:04.0,-1.0,620591.0
20:10:05.0,-0.848,6159985.0
20:10:06.0,-0.992,1.3400241E7
20:10:07.0,-1.0,782616.0
20:10:08.0,-0.984,1.4567668E7
20:10:09.0,-0.984,690852.0
20:10:10.0,-0.728,1835954.0
20:10:11.0,-1.0,5792259.0
20:10:12.0,-0.936,785652.0
20:10:13.0,-1.0,1032431.0
20:10:14.0,-1.0,3278000.0
20:10:15.0,-0.984,1.1091283E7
20:10:16.0,-1.0,927670.0
20:10:17.0,-0.92,2361154.0
20:10:18.0,-1.0,9236697.0
20:10:19.0,-0.952,613010.0
20:10:20.0,-0.4,1.7645658E7
20:10:21.0,-1.0,1303672.0
20:10:22.0,-1.0,1.638294E7
20:10:23.0,-1.0,6467208.0
20:10:24.0,-1.0,2612045.0
20:10:25.0,-1.0,8967769.0
20:10:26.0,-0.928,3103252.0
20:10:27.0,-0.288,1.0830815E7
20:10:28.0,-1.0,3299625.0
20:10:29.0,-1.0,1.4339221E7
20:10:30.0,-1.0,571900.0
20:10:31.0,-1.0,1.7412669E7
