Elapsed time,192.168.5.50 Disks I/O,192.168.5.50 Network I/O
14:13:12.0,-1.0,161105.0
14:13:13.0,-1.0,1.4901733E7
14:13:14.0,-1.0,2.9765563E7
14:13:15.0,-1.0,2804356.0
14:13:16.0,-1.0,619359.0
14:13:17.0,-1.0,141996.0
14:13:18.0,-1.0,162545.0
14:13:19.0,-1.0,178714.0
14:13:20.0,-1.0,180878.0
14:13:21.0,-1.0,147377.0
14:13:22.0,-1.0,141787.0
14:13:23.0,-1.0,164592.0
14:13:24.0,-1.0,175389.0
14:13:25.0,-1.0,156372.0
14:13:26.0,-1.0,193427.0
14:13:27.0,-1.0,153572.0
14:13:28.0,-1.0,357623.0
