Elapsed time,192.168.5.50 Disks I/O,192.168.5.50 Network I/O
19:18:12.0,-0.904,322144.0
19:18:13.0,6.408,523241.0
19:18:14.0,17.336,3518191.0
19:18:15.0,-0.92,5787772.0
19:18:16.0,-0.736,4935200.0
19:18:17.0,-0.984,709814.0
19:18:18.0,-1.0,391454.0
19:18:19.0,-0.439,5584010.0
19:18:20.0,-0.408,7606764.0
19:18:21.0,-1.0,492068.0
19:18:22.0,-1.0,5807459.0
19:18:23.0,0.288,405713.0
19:18:24.0,0.832,1601332.0
19:18:25.0,-0.984,409939.0
19:18:26.0,-0.944,329767.0
19:18:27.0,-0.28,5159018.0
19:18:28.0,-0.256,319725.0
19:18:29.0,-0.784,293798.0
19:18:30.0,-0.288,530553.0
19:18:31.0,-0.976,780204.0
19:18:32.0,-1.0,472843.0
19:18:33.0,-0.744,3088120.0
19:18:34.0,10.384,490400.0
19:18:35.0,0.624,1.1279617E7
19:18:36.0,-0.792,435225.0
19:18:37.0,-0.984,2238321.0
19:18:38.0,-0.992,510965.0
19:18:39.0,-1.0,6463284.0
19:18:40.0,0.151,2869059.0
19:18:41.0,-0.92,480448.0
19:18:42.0,-1.0,9803034.0
19:18:43.0,-1.0,7716296.0
19:18:44.0,-0.904,439398.0
19:18:45.0,-0.984,8056358.0
19:18:46.0,-0.968,9203288.0
19:18:47.0,-1.0,591581.0
19:18:48.0,-0.968,8035116.0
19:18:49.0,-1.0,8869825.0
19:18:50.0,-0.904,614516.0
19:18:51.0,-0.616,9521787.0
19:18:52.0,-0.808,4308007.0
19:18:53.0,-0.984,6804783.0
19:18:54.0,-0.936,1.0942553E7
19:18:55.0,-0.936,532056.0
19:18:56.0,-0.984,1.6972242E7
19:18:57.0,-0.976,2556997.0
19:18:58.0,-0.984,7895786.0
19:18:59.0,-0.944,638748.0
19:19:00.0,-0.984,1.6963995E7
19:19:01.0,-1.0,528291.0
19:19:02.0,-0.984,5915800.0
19:19:04.0,-0.984,572674.0
19:19:05.0,-0.936,1.3099605E7
19:19:06.0,-0.968,605389.0
19:19:07.0,-0.936,9670734.0
19:19:08.0,-0.944,5090461.0
19:19:09.0,-0.96,307263.0
19:19:10.0,-0.992,1736203.0
19:19:11.0,-1.0,5553728.0
19:19:12.0,-0.976,685032.0
19:19:13.0,-0.936,818630.0
19:19:14.0,-1.0,922820.0
19:19:15.0,-0.92,3248865.0
19:19:16.0,-1.0,3775350.0
19:19:17.0,-0.327,8135540.0
19:19:18.0,-1.0,1103878.0
19:19:19.0,-0.984,8705098.0
19:19:20.0,-0.984,2307494.0
19:19:21.0,-1.0,664279.0
19:19:22.0,-1.0,1.6182949E7
19:19:23.0,-1.0,1808347.0
19:19:24.0,-0.455,722131.0
19:19:25.0,-0.624,1.6818763E7
19:19:26.0,-1.0,577430.0
19:19:27.0,-0.976,7835442.0
19:19:28.0,-0.712,298488.0
19:19:29.0,-1.0,340664.0
19:19:30.0,-1.0,8674964.0
19:19:31.0,-0.96,339587.0
19:19:32.0,-1.0,469150.0
19:19:33.0,-0.968,1.3011385E7
19:19:34.0,-1.0,472439.0
19:19:35.0,-1.0,8574072.0
19:19:36.0,-1.0,8599146.0
19:19:37.0,-1.0,644364.0
19:19:38.0,-0.8,1.7283507E7
19:19:39.0,-1.0,580132.0
19:19:40.0,-0.984,1.7511757E7
19:19:41.0,-0.968,520637.0
19:19:42.0,-0.968,9547827.0
19:19:43.0,-0.984,519038.0
19:19:44.0,-0.928,5820510.0
19:19:45.0,-0.856,402761.0
19:19:46.0,-0.936,1.3171508E7
19:19:47.0,-0.952,636440.0
19:19:48.0,-0.912,1.4516074E7
19:19:49.0,-0.696,1801077.0
19:19:50.0,-0.984,697820.0
19:19:51.0,-1.0,5847193.0
19:19:52.0,-0.944,840544.0
19:19:53.0,-0.96,600236.0
19:19:54.0,-0.824,994092.0
19:19:55.0,-1.0,3413083.0
19:19:56.0,-1.0,908959.0
